Status,Master Item Name,Tally Item Name,Master Row,Tally MASTERID,Tally GUID,Tally Parent,Tally Unit,Match Type,Difference
MISSING_FROM_TALLY,194801 - Mineral Oil,,277,,,,,,
MISSING_FROM_TALLY,467901 - Nickel (ii sulfate hexa hydrate),,278,,,,,,
MISSING_FROM_TALLY,228036 - Oxone Mono Persulfate compound,,279,,,,,,
MISSING_FROM_TALLY,O0133 - 1- Octane sulfonic acid Sodium Salt,,280,,,,,,
MISSING_FROM_TALLY,M7409 - Nonfat - Dried Milk Bovine,,281,,,,,,
MATCH_EXACT,542342 - Poly (ethylene glycol) - Block Poly (Propylene Glycol) - Block Poly (Polyethylene glycol),542342 - Poly (ethylene glycol) - Block Poly (Propylene Glycol) - Block Poly (Polyethylene glycol),282,11067,78389433-1b86-42de-bf30-a357884c54ea-00002b3b,R&D Inventory,UG,EXACT,
MISSING_FROM_TALLY,K10313 - Poly ethylene glycol 20000,,283,,,,,,
MISSING_FROM_TALLY,207799 - Potassum Thyocyanate,,284,,,,,,
MISSING_FROM_TALLY,PVP40 - Poly Vinyl Pyrrolidone,,285,,,,,,
MISSING_FROM_TALLY,P8136 - Poly (Vinyl Alcohol),,286,,,,,,
MISSING_FROM_TALLY,95172 - Poly (ethylene glycol) 20000,,287,,,,,,
MISSING_FROM_TALLY,MLN357 - Diluent - 2 liss,,288,,,,,,
MATCH_EXACT,373001 - Poly (ethyleneglycol) Mn 4600,373001 - Poly (ethyleneglycol) Mn 4600,289,11010,78389433-1b86-42de-bf30-a357884c54ea-00002b02,R&D Inventory,MG,EXACT,
MATCH_EXACT,363138 - Poly Vinyl Alcohol,363138 - Poly Vinyl Alcohol,290,11008,78389433-1b86-42de-bf30-a357884c54ea-00002b00,R&D Inventory,MG,EXACT,
MISSING_FROM_TALLY,171468 - Perfluorooctanoic Acid,,291,,,,,,
MATCH_EXACT,243051 - Poly (Sodium 4-Styrene Sulfonate),243051 - Poly (Sodium 4-Styrene Sulfonate),292,10979,78389433-1b86-42de-bf30-a357884c54ea-00002ae3,R&D Inventory,MG,EXACT,
MISSING_FROM_TALLY,702587 - Potassium Ferricyanide (iii),,293,,,,,,
MISSING_FROM_TALLY,P3504 - Ponceau S,,294,,,,,,
MISSING_FROM_TALLY,808474 -4-arm Poly(ethylene glycol) norbornene terminated,,295,,,,,,
MISSING_FROM_TALLY,"20, 244-4 - Poly Ethyl Englykol (3400 Poly ethylene glycol)",,296,,,,,,
MISSING_FROM_TALLY,78181 - Phenyl Boronic Acid,,297,,,,,,
MISSING_FROM_TALLY,262250 - 3-Phenyl Phenol,,298,,,,,,
MISSING_FROM_TALLY,60492005001730 - Potassium Carbonate,,299,,,,,,
MISSING_FROM_TALLY,1.936980521- Potassium Hydrogen Carbonate,,300,,,,,,
MISSING_FROM_TALLY,637726 - Poly Ethylene Glycol Mn 14000,,301,,,,,,
MATCH_EXACT,1.931030521 - Potassium Hydroxide Pellets,1.931030521 - Potassium Hydroxide Pellets,302,10907,78389433-1b86-42de-bf30-a357884c54ea-00002a9b,R&D Inventory,MG,EXACT,
MISSING_FROM_TALLY,81388 - Poly (Vinyl Chloride),,303,,,,,,
MISSING_FROM_TALLY,1.936670521 - Potassium Hexa Cyanoferrate (iii),,304,,,,,,
MISSING_FROM_TALLY,1.932100521 - Potassium Permanganate,,305,,,,,,
MISSING_FROM_TALLY,P0380 - L- Proline,,306,,,,,,
MISSING_FROM_TALLY,70171 - Peptone from Casein Acid Digest,,307,,,,,,
MISSING_FROM_TALLY,32661 - Phenol red,,308,,,,,,
MISSING_FROM_TALLY,"370533 - 1H, 1H, 2H, 2H - Perfluoro - 1 - Octanol",,309,,,,,,
MATCH_NORMALIZED,704539 - Poly (Ethylene Glycol) Dithiol Mn 3400,704539 - Poly (Ethylene Glycol) Dithiol  Mn 3400,310,11080,78389433-1b86-42de-bf30-a357884c54ea-00002b48,R&D Inventory,UG,NORMALIZED,whitespace/case normalization
MISSING_FROM_TALLY,V800327 - Potassium Iodide,,311,,,,,,
MATCH_EXACT,17-0010-01 - Sephadex G- 10,17-0010-01 - Sephadex G- 10,312,10964,78389433-1b86-42de-bf30-a357884c54ea-00002ad4,R&D Inventory,MG,EXACT,
MISSING_FROM_TALLY,182702 - Poly (Vinyl Idene Floride),,313,,,,,,
MISSING_FROM_TALLY,P9333 - Potassium Chloride,,314,,,,,,
MISSING_FROM_TALLY,PHR1051 - Propylene glycol,,315,,,,,,
MISSING_FROM_TALLY,19525 - Potassium Ferrocyanide,,316,,,,,,
MATCH_EXACT,202444 _ Poly (Ethylene Glycol) Mn 3350,202444 _ Poly (Ethylene Glycol) Mn 3350,317,10971,78389433-1b86-42de-bf30-a357884c54ea-00002adb,R&D Inventory,MG,EXACT,
MISSING_FROM_TALLY,81268 - Poly (Ethylene Glycol) 8000,,318,,,,,,
MATCH_EXACT,81189 - Poly (Ethylene Glycol) 1000,81189 - Poly (Ethylene Glycol) 1000,319,11091,78389433-1b86-42de-bf30-a357884c54ea-00002b53,R&D Inventory,MG,EXACT,
MISSING_FROM_TALLY,8.04518.0025 - N Hydroxy - succinimide for synthesis N-Hydroxysuccinimide,,320,,,,,,
MISSING_FROM_TALLY,61752005001730 - Sodium Hydrogen Carbonate Purified,,321,,,,,,
MISSING_FROM_TALLY,S7795 - Sodium Carbonate,,322,,,,,,
MISSING_FROM_TALLY,61790905001730 - di-Sodium Hydrogen Phosphate Dihydrate GR,,323,,,,,,
MISSING_FROM_TALLY,L3771 - Sodium Dodecyl Sulfate,,324,,,,,,
MISSING_FROM_TALLY,47036 - Saponin,,325,,,,,,
MISSING_FROM_TALLY,61839805001730 - Sucrose,,326,,,,,,
MISSING_FROM_TALLY,S0290 - Sodium Hydroxide Pellets,,327,,,,,,
MATCH_EXACT,1064040500 -- Sodium Chloride,1064040500 -- Sodium Chloride,328,10945,78389433-1b86-42de-bf30-a357884c54ea-00002ac1,R&D Inventory,MG,EXACT,
MISSING_FROM_TALLY,S8045 - Sodium Hydroxide,,329,,,,,,
MISSING_FROM_TALLY,S1804 - Sodium Citrate,,330,,,,,,
MATCH_EXACT,71945 - Sodium Salicylate,71945 - Sodium Salicylate,331,11081,78389433-1b86-42de-bf30-a357884c54ea-00002b49,R&D Inventory,UG,EXACT,
MISSING_FROM_TALLY,130672 - N Hydroxy Succinimide,,332,,,,,,
MISSING_FROM_TALLY,72328 Piperazine Anhydrous,,333,,,,,,
MISSING_FROM_TALLY,30970 - Sodium Deoxycholate,,334,,,,,,
MISSING_FROM_TALLY,84797 - Poly (ethylene glycol) 2000,,335,,,,,,
MISSING_FROM_TALLY,C15A/0515/0202/62 - D-Sorbitol Extrpure,,336,,,,,,
MISSING_FROM_TALLY,F14A/0914/1505/31 - Sodium Carbonate Anhydrous,,337,,,,,,
MISSING_FROM_TALLY,247006 - 5-Sulfo Salicyic Acid Dihydrate,,338,,,,,,
MISSING_FROM_TALLY,85548 - Span 80,,339,,,,,,
MISSING_FROM_TALLY,ORION810007 - Reference Electrode Filling Solution,,340,,,,,,
MISSING_FROM_TALLY,PHR1949 - Sodium Lauryl Sulfate,,341,,,,,,
MISSING_FROM_TALLY,S2002 Sodium Azide,,342,,,,,,
MISSING_FROM_TALLY,15925 - Sucrose,,343,,,,,,
MISSING_FROM_TALLY,Quali Tech - Sodium Metabi Sulphite,,344,,,,,,
MISSING_FROM_TALLY,10213 - 79 - 3 - Sodium Silicate (meta) Pentahydrate,,345,,,,,,
MATCH_EXACT,432784 - Sodium Poly Acrylate,432784 - Sodium Poly Acrylate,346,11033,78389433-1b86-42de-bf30-a357884c54ea-00002b19,R&D Inventory,MG,EXACT,
MISSING_FROM_TALLY,17-0572-02 -- Sephadex G-25 Super Fine DNA Grade,,347,,,,,,
MISSING_FROM_TALLY,S2889 - Sodium Acetate,,348,,,,,,
MATCH_EXACT,"567446 - Sodium Citrate, 2H2O, MB Grade","567446 - Sodium Citrate, 2H2O, MB Grade",349,11069,78389433-1b86-42de-bf30-a357884c54ea-00002b3d,R&D Inventory,MG,EXACT,
MISSING_FROM_TALLY,KA14A_0214_2910_31 - Sodium Nitrate AR,,350,,,,,,
MISSING_FROM_TALLY,S1876 - D Sorbitol,,351,,,,,,
MISSING_FROM_TALLY,011961 - Sodium Azide Puriss,,352,,,,,,
MISSING_FROM_TALLY,93363 - Trizma Hydrochloride,,353,,,,,,
MATCH_EXACT,93362 - Trizma Base,93362 - Trizma Base,354,11114,78389433-1b86-42de-bf30-a357884c54ea-00002b6a,R&D Inventory,MG,EXACT,
MISSING_FROM_TALLY,T9410 - Tryptone,,355,,,,,,
MISSING_FROM_TALLY,T9531 - D (+) - Trehalose Dihydrate,,356,,,,,,
MISSING_FROM_TALLY,T0377 - Tricine,,357,,,,,,
MISSING_FROM_TALLY,S9640 - Sodium Tetraborte Deca Hydrate,,358,,,,,,
MISSING_FROM_TALLY,13767 - Silica Gel Orange,,359,,,,,,
MISSING_FROM_TALLY,T5941 - Trizma Hydrochloride,,360,,,,,,
MISSING_FROM_TALLY,2044123 - Tris (Hydroxy Methyl) Amino Methane Hydrochloride,,361,,,,,,
MISSING_FROM_TALLY,ML090 - 1M Tris CL Ph 70,,362,,,,,,
MISSING_FROM_TALLY,Xyloglucan from Tamarind Seed,,363,,,,,,
MISSING_FROM_TALLY,637254 - Titanium (iv) Oxide Anatise,,364,,,,,,
MISSING_FROM_TALLY,Ab143720 - L-Thyroxine Sodium Salt Penta Hydrate (Sodium livo thyroxine) thyroid pro hormone T4,,365,,,,,,
MATCH_EXACT,90210 - D- (+) - Trehalose Dihydrate,90210 - D- (+) - Trehalose Dihydrate,366,11112,78389433-1b86-42de-bf30-a357884c54ea-00002b68,R&D Inventory,MG,EXACT,
MISSING_FROM_TALLY,U214321 - Urea,,367,,,,,,
MISSING_FROM_TALLY,70161 - Yeast Extract,,368,,,,,,
MISSING_FROM_TALLY,U2625 - Uric Acid,,369,,,,,,
MISSING_FROM_TALLY,B800441 - Urea,,370,,,,,,
MISSING_FROM_TALLY,V3409 - 1- Vinyl 2 Pyrrolidinone,,371,,,,,,
MISSING_FROM_TALLY,29226 - Undecafluorohexanoic acid,,372,,,,,,
MISSING_FROM_TALLY,183180 - Tetrathiafulvalene,,373,,,,,,
MISSING_FROM_TALLY,T4038 - Tris Acetate EDTA Buffer,,374,,,,,,
MATCH_EXACT,C9157 - Activated Charcoal,C9157 - Activated Charcoal,375,11216,78389433-1b86-42de-bf30-a357884c54ea-00002bd0,R&D Inventory,MG,EXACT,
MISSING_FROM_TALLY,G6761 - Glycine Sodium Salt Hydrate,,376,,,,,,
MISSING_FROM_TALLY,PVP10 - Polyvinylpyrrolivone,,377,,,,,,
MATCH_EXACT,81300 - Poly (Ethylene Glycol) Mn20000,81300 - Poly (Ethylene Glycol) Mn20000,378,11093,78389433-1b86-42de-bf30-a357884c54ea-00002b55,R&D Inventory,MG,EXACT,
MISSING_FROM_TALLY,L3022 - LB Broth,,379,,,,,,
MISSING_FROM_TALLY,S3264 - Sodium Phosphate Dibasic,,380,,,,,,
MISSING_FROM_TALLY,GRM1254 - S M Powder,,381,,,,,,
MISSING_FROM_TALLY,P9791 - Potassium Phosphate Monobasic,,382,,,,,,
MISSING_FROM_TALLY,P9541- Potassium Chloride,,383,,,,,,
MISSING_FROM_TALLY,S3139 -Sodium Phosphate Monobasic,,384,,,,,,
MISSING_FROM_TALLY,26735 - Di-Potassium Hydrogen Ophosphate,,385,,,,,,
MISSING_FROM_TALLY,M290 - Soyabean Casein Digest Agar,,386,,,,,,
MISSING_FROM_TALLY,184 - Silicone Elastomer,,387,,,,,,
MATCH_EXACT,Calcium Lactate powder,Calcium Lactate powder,388,11217,78389433-1b86-42de-bf30-a357884c54ea-00002bd1,R&D Inventory,MG,EXACT,
MISSING_FROM_TALLY,S1029 - Sodium Alginate,,389,,,,,,
MISSING_FROM_TALLY,221988- Ammonium Thiocyanate,,390,,,,,,
MISSING_FROM_TALLY,A4418 - Ammonium Sulfate,,391,,,,,,
MISSING_FROM_TALLY,A3678 - Ammonium Persulfate,,392,,,,,,
MISSING_FROM_TALLY,A0151 - Adenine Sulfate Dihydrate,,393,,,,,,
MISSING_FROM_TALLY,3BMB - Agrose,,394,,,,,,
MISSING_FROM_TALLY,146064 - B Alanine,,395,,,,,,
MATCH_EXACT,10416 - 8-Anilino - 1 - Naphthalene Sulfonic Acid Ammonium Salt,10416 - 8-Anilino - 1 - Naphthalene Sulfonic Acid Ammonium Salt,396,10944,78389433-1b86-42de-bf30-a357884c54ea-00002ac0,R&D Inventory,MG,EXACT,
MISSING_FROM_TALLY,A3553 - Acrylamide,,397,,,,,,
MISSING_FROM_TALLY,A5960 - L - Ascorbic Acid,,398,,,,,,
MISSING_FROM_TALLY,50002 - L E Agrose,,399,,,,,,
MISSING_FROM_TALLY,A4571 - 3 - (Alpha) Acetone L benzyl 4-Hydroxy Coumarin Sodium Salt,,400,,,,,,
MISSING_FROM_TALLY,A5006 - L - Arginine,,401,,,,,,
MISSING_FROM_TALLY,A0210 - Agar - Agar,,402,,,,,,
MATCH_EXACT,26757 - Ammonium Bicarbonate,26757 - Ammonium Bicarbonate,403,10982,78389433-1b86-42de-bf30-a357884c54ea-00002ae6,R&D Inventory,MG,EXACT,
MISSING_FROM_TALLY,0149167 - Ammonium Acetate Extrapure AR,,404,,,,,,
MISSING_FROM_TALLY,31146 - Boric Acid,,405,,,,,,
MISSING_FROM_TALLY,"MB007 - Boric Acid, for molecular biology",,406,,,,,,
MISSING_FROM_TALLY,A5306 - Bacteriological Agar,,407,,,,,,
MISSING_FROM_TALLY,L14A/2514/1308/75 - Bromophenol Blue Solution,,408,,,,,,
MISSING_FROM_TALLY,14879 - Bis - TRIS,,409,,,,,,
MISSING_FROM_TALLY,B0240 - Borax,,410,,,,,,
MISSING_FROM_TALLY,14370 - Bilirubin,,411,,,,,,
MISSING_FROM_TALLY,114359 - Bromocresol Green,,412,,,,,,
MISSING_FROM_TALLY,449644 - Barium Chloride,,413,,,,,,
MISSING_FROM_TALLY,168149 - L Cysteine,,414,,,,,,
MISSING_FROM_TALLY,C5132 - Carbazole,,415,,,,,,
MISSING_FROM_TALLY,B104 - Capstone ST 200,,416,,,,,,
MISSING_FROM_TALLY,180955 - Cellulose Acetate,,417,,,,,,
MISSING_FROM_TALLY,150561 - Carboxymethyl Cellulose Sodium Salt High Viscosity,,418,,,,,,
MATCH_EXACT,398101 - Calcium Carbonate,398101 - Calcium Carbonate,419,11014,78389433-1b86-42de-bf30-a357884c54ea-00002b06,R&D Inventory,MG,EXACT,
MISSING_FROM_TALLY,0114 - Direct Graphite Conductive Paste,,420,,,,,,
MISSING_FROM_TALLY,0114 - Direct Copper Conductive Paste,,421,,,,,,
MISSING_FROM_TALLY,0114 - Direct Brass Conductive Paste,,422,,,,,,
MISSING_FROM_TALLY,C6241 - Charcoal,,423,,,,,,
MISSING_FROM_TALLY,C5890 - Casein from Bovine Milk,,424,,,,,,
MATCH_EXACT,C1129 - Cholic Acid,C1129 - Cholic Acid,425,8050,78389433-1b86-42de-bf30-a357884c54ea-00001f72,R&D Inventory,MG,EXACT,
MATCH_EXACT,C4255 - Creatinine,C4255 - Creatinine,426,11210,78389433-1b86-42de-bf30-a357884c54ea-00002bca,R&D Inventory,MG,EXACT,
MATCH_NORMALIZED,310034 - Calcium Carbonate,310034 -  Calcium Carbonate,427,11000,78389433-1b86-42de-bf30-a357884c54ea-00002af8,R&D Inventory,MG,NORMALIZED,whitespace/case normalization
MISSING_FROM_TALLY,1930260521 - Citric Acid Anhydrous,,428,,,,,,
MATCH_EXACT,C0060 - Calcium Chloride,C0060 - Calcium Chloride,429,11207,78389433-1b86-42de-bf30-a357884c54ea-00002bc7,R&D Inventory,UG,EXACT,
MISSING_FROM_TALLY,B7920 - Brilliant Blue R,,430,,,,,,
MISSING_FROM_TALLY,39121 - Bromo Phenol Blue,,431,,,,,,
MISSING_FROM_TALLY,C0378 - Chloramphenicol,,432,,,,,,
MISSING_FROM_TALLY,252476 - Lactic Acid Solution,,433,,,,,,
MATCH_EXACT,324558 _ Ethylene Glycol,324558 _ Ethylene Glycol,434,11003,78389433-1b86-42de-bf30-a357884c54ea-00002afb,R&D Inventory,UI,EXACT,
MISSING_FROM_TALLY,B4184 - Brij L23 Solution,,435,,,,,,
MATCH_EXACT,807485- Poly Ethylene Glycol 400,807485- Poly Ethylene Glycol 400,436,11089,78389433-1b86-42de-bf30-a357884c54ea-00002b51,R&D Inventory,UI,EXACT,
MISSING_FROM_TALLY,A16A/0715/3012/13 - Ethanediol LR,,437,,,,,,
MISSING_FROM_TALLY,484253 - Di (Propylene Glycol) Methyl Ether Mixture of ISO Mers,,438,,,,,,
MATCH_EXACT,1070480521 - Ethyl Acetate,1070480521 - Ethyl Acetate,439,10946,78389433-1b86-42de-bf30-a357884c54ea-00002ac2,R&D Inventory,UI,EXACT,
MISSING_FROM_TALLY,246816 - Hexanediol Diacrylate,,440,,,,,,
MISSING_FROM_TALLY,"24,681-6 - Hexandioldiacrylat",,441,,,,,,
MISSING_FROM_TALLY,201109 - Abil EM 90,,442,,,,,,
MATCH_EXACT,032063 - Triton - X - 100,032063 - Triton - X - 100,443,10899,78389433-1b86-42de-bf30-a357884c54ea-00002a93,R&D Inventory,UI,EXACT,
MISSING_FROM_TALLY,779342 - Glycydyl Methacrylete,,444,,,,,,
MISSING_FROM_TALLY,296082 - Diethyl Ether,,445,,,,,,
MISSING_FROM_TALLY,"370533 - 1 H, 1 H, 2H, 2H, Perfuro Prfluoro - 1 Octanon",,446,,,,,,
MISSING_FROM_TALLY,D8418 - Dimethyl Sulfoxide,,447,,,,,,
MISSING_FROM_TALLY,274704 - Perfluorinated resin solution containing Nafion,,448,,,,,,
MATCH_EXACT,405655 - 2 Hydroxy - 2 Methyl Propyperone,405655 - 2 Hydroxy - 2 Methyl Propyperone,449,11028,78389433-1b86-42de-bf30-a357884c54ea-00002b14,R&D Inventory,UI,EXACT,
MISSING_FROM_TALLY,G5516 - Glycerol,,450,,,,,,
MATCH_EXACT,61784305001730 - Acetic Acid Glacial 100%,61784305001730 - Acetic Acid Glacial 100%,451,11072,78389433-1b86-42de-bf30-a357884c54ea-00002b40,R&D Inventory,UI,EXACT,
MATCH_EXACT,340855 - Glutaral Dehyd Solution,340855 - Glutaral Dehyd Solution,452,11005,78389433-1b86-42de-bf30-a357884c54ea-00002afd,R&D Inventory,UI,EXACT,
MISSING_FROM_TALLY,LMS011 - Leishman stain,,453,,,,,,
MATCH_EXACT,822184 - Tween 20,822184 - Tween 20,454,11094,78389433-1b86-42de-bf30-a357884c54ea-00002b56,R&D Inventory,UI,EXACT,
MISSING_FROM_TALLY,63423 - Maltose Solution,,455,,,,,,
MISSING_FROM_TALLY,Eosin Yellow Stain Solution 2%,,456,,,,,,
MISSING_FROM_TALLY,H1758 - Hydrochloric Acid,,457,,,,,,
MISSING_FROM_TALLY,18909 - Calcofluor White Stain,,458,,,,,,
MISSING_FROM_TALLY,84716 - Sulfuric Acid,,459,,,,,,
MATCH_EXACT,"227056 - N,N-Dimethyl formamide","227056 - N,N-Dimethyl formamide",460,10977,78389433-1b86-42de-bf30-a357884c54ea-00002ae1,R&D Inventory,UI,EXACT,
MISSING_FROM_TALLY,"14,723 - 0 - Hydro Chinonmono Methyl Ether Acrylic Acid",,461,,,,,,
MISSING_FROM_TALLY,H9892 - Hydrochloric Acid Solution,,462,,,,,,
MATCH_EXACT,271004 - Acetonitrile,271004 - Acetonitrile,463,10983,78389433-1b86-42de-bf30-a357884c54ea-00002ae7,R&D Inventory,UI,EXACT,
MISSING_FROM_TALLY,B0420 - Tert-Butile Alcohol,,464,,,,,,
MISSING_FROM_TALLY,S6760 - Span 80,,465,,,,,,
MISSING_FROM_TALLY,29755 - Nitric Acid,,466,,,,,,
MISSING_FROM_TALLY,"D4551 - N,N-Dimethyl pharmamide",,467,,,,,,
MISSING_FROM_TALLY,T0886 - Tri Ethyl amine,,468,,,,,,
MISSING_FROM_TALLY,M3148 - 2-Meracptoethynol,,469,,,,,,
MISSING_FROM_TALLY,X0090 - Xylene,,470,,,,,,
MISSING_FROM_TALLY,437441 - Poly (ethylene glycol) Diacrelete,,471,,,,,,
MISSING_FROM_TALLY,N20471 - Nigrosine Stain Solution,,472,,,,,,
MISSING_FROM_TALLY,77264 - Octadecafluro decahyrdonaphalene,,473,,,,,,
MISSING_FROM_TALLY,P5188 - Tween 80,,474,,,,,,
MISSING_FROM_TALLY,003289 - Perfluro Perhydro Flurene,,475,,,,,,
MISSING_FROM_TALLY,"33,077-9 - Mineral Oil, light",,476,,,,,,
MATCH_EXACT,409537 - Poly (Ethylene Glycol) Methacrylate,409537 - Poly (Ethylene Glycol) Methacrylate,477,11031,78389433-1b86-42de-bf30-a357884c54ea-00002b17,R&D Inventory,UI,EXACT,
MISSING_FROM_TALLY,D14A/1614/2903/13 - Tweeen 20 LR,,478,,,,,,
MISSING_FROM_TALLY,1441079 - Raspberry Pi Camera Module 3,,479,,,,,,
MISSING_FROM_TALLY,825360 - Official USB type-C 15.3W Power Supply For Raspberry Pi 4-Black,,480,,,,,,
MISSING_FROM_TALLY,528229 - 2 Pin 2.54mm Pitch Pluggable Screw Terminal Block (Pack of 3),,481,,,,,,
MISSING_FROM_TALLY,CORSAIR DDR5 5200 MHZ 16GB DDR5,,482,,,,,,
MISSING_FROM_TALLY,Plastic Organizer Box with Dividers 15/24/36 Grid,,483,,,,,,
MISSING_FROM_TALLY,Plastic Organizer Box with Dividers 4/6/12 Grid,,484,,,,,,
MISSING_FROM_TALLY,PETG Filament WOL 3D Black 1.75mm,,485,,,,,,
MISSING_FROM_TALLY,"Norland Optical Adhesive NOA 61, 1 oz. Application Bottle (#37-322)",,486,,,,,,
MISSING_FROM_TALLY,Raspberry Pi 6 mm Wide Angle Lens for Pi High Quality Camera,,487,,,,,,
MISSING_FROM_TALLY,10-3149 - Human IgM antibody,,488,,,,,,
MATCH_EXACT,Gloves Large,Gloves Large,489,10163,78389433-1b86-42de-bf30-a357884c54ea-000027b3,R&D Inventory,Pack,EXACT,
MATCH_EXACT,Gloves Medium,Gloves Medium,490,10162,78389433-1b86-42de-bf30-a357884c54ea-000027b2,R&D Inventory,Pack,EXACT,
MATCH_EXACT,Gloves Small,Gloves Small,491,10161,78389433-1b86-42de-bf30-a357884c54ea-000027b1,R&D Inventory,Pack,EXACT,
MISSING_FROM_TALLY,Multi Combination Rack,,492,,,,,,
MISSING_FROM_TALLY,"Micro Centrifuge Tubes Storage 0.5, 1.5 & 2.0 ml",,493,,,,,,
MISSING_FROM_TALLY,Water Pump - Mini Champ Plus,,494,,,,,,
MISSING_FROM_TALLY,BS-510 - Micro Slides 75mmx25mmx 1mm thickness,,495,,,,,,
MISSING_FROM_TALLY,Borosilicate Glass - 75*50*0.5mm With double side protective film,,496,,,,,,
MISSING_FROM_TALLY,EC-1283 - 10mm x 5mm x 2mm (10x5x2 mm) Neodymium Block Magnet,,497,,,,,,
MISSING_FROM_TALLY,EC-3932 - 18mm x 6mm (18x6 mm) Neodymium Disc Strong Magnet,,498,,,,,,
MISSING_FROM_TALLY,FBSS203 - Fortex Microtrak Photoresist FR4 Single Sided,,499,,,,,,
MISSING_FROM_TALLY,"Whirlpool 1.5 Ton 3 Star, Flexicool Inverter Split AC (Copper, Convertible 4-in-1 Cooling Mode, HD Filter 2023 Model, S3K1PPO, White)",,500,,,,,,
MATCH_EXACT,56741 - IGEPAL CA-630,56741 - IGEPAL CA-630,501,11068,78389433-1b86-42de-bf30-a357884c54ea-00002b3c,R&D Inventory,UI,EXACT,
MISSING_FROM_TALLY,Supply of 3D Printing Parts - SLA GUIDE CARTRIDGE TFT _23-03-2023,,502,,,,,,
MISSING_FROM_TALLY,Supply of 3D Printing Parts - SLA MOTOR MOUNTING BRACKET_1 23- 03-2023,,503,,,,,,
MISSING_FROM_TALLY,Supply of 3D Printing Parts - SLA TRAY MOUNT_2MOTOR MUNT,,504,,,,,,
MISSING_FROM_TALLY,EasyMech Set of M2.5 X 8MM Socket Head Cap (Allen) Bolt and Nut,,505,,,,,,
MISSING_FROM_TALLY,12V 35 captive or non-captive linear pm stepper motor,,506,,,,,,
MISSING_FROM_TALLY,Feather nRF52 Bluefruit LE nRF52832 ARM Cortex M4F,,507,,,,,,
MATCH_EXACT,17810 - 1AMP-S-Triglyceride Mix,17810 - 1AMP-S-Triglyceride Mix,508,10967,78389433-1b86-42de-bf30-a357884c54ea-00002ad7,R&D Inventory,UG,EXACT,
MISSING_FROM_TALLY,P4417 - Phosphate buffered saline,,509,,,,,,
MATCH_EXACT,100145 - Anti-h CRP - 6402 SPTN-5,100145 - Anti-h CRP - 6402 SPTN-5,510,10828,78389433-1b86-42de-bf30-a357884c54ea-00002a4c,2-8 Refrigerated Items,UG,EXACT,
MISSING_FROM_TALLY,OD03XXXXXXXXXXX - Plastic Cassettes - Device 3,,511,,,,,,
MISSING_FROM_TALLY,LP25XXX058X300X - mdi Plastic Backing Type - L-P25 Size 58x300mm,,512,,,,,,
MISSING_FROM_TALLY,SM02-0050 - MatrixGuard Diluent,,513,,,,,,
MATCH_EXACT,3CV4 C706 Anti-SC-NP,3CV4 C706 Anti-SC-NP,514,11021,78389433-1b86-42de-bf30-a357884c54ea-00002b0d,R&D Inventory,UG,EXACT,
MATCH_EXACT,3CV4 C524 Anti-SC-NP,3CV4 C524 Anti-SC-NP,515,11020,78389433-1b86-42de-bf30-a357884c54ea-00002b0c,R&D Inventory,UG,EXACT,
MATCH_EXACT,3CV4 C518 Anti-SC-NP,3CV4 C518 Anti-SC-NP,516,11019,78389433-1b86-42de-bf30-a357884c54ea-00002b0b,R&D Inventory,UG,EXACT,
MATCH_EXACT,3CV4 C715 Anti-SC-NP,3CV4 C715 Anti-SC-NP,517,11022,78389433-1b86-42de-bf30-a357884c54ea-00002b0e,R&D Inventory,UG,EXACT,
MISSING_FROM_TALLY,3CV4 C527 Anti-SC-NP,,518,,,,,,
MATCH_EXACT,8RSV79 RSV,8RSV79 RSV,519,11106,78389433-1b86-42de-bf30-a357884c54ea-00002b62,R&D Inventory,UG,EXACT,
MATCH_EXACT,8IN75-3 Infl. B/Victoria/504/00,8IN75-3 Infl. B/Victoria/504/00,520,11104,78389433-1b86-42de-bf30-a357884c54ea-00002b60,R&D Inventory,UG,EXACT,
MISSING_FROM_TALLY,HM250 - Malaria (pan-pLDH) Antibody,,521,,,,,,
MISSING_FROM_TALLY,AUCR40 - BioReady Gold Nanospheres â€“ Bare (Citrate),,522,,,,,,
MISSING_FROM_TALLY,RXKR - Reaction Buffer,,523,,,,,,
MISSING_FROM_TALLY,RXPR - Reaction Buffer,,524,,,,,,
MISSING_FROM_TALLY,DSKR - Desalting Buffer,,525,,,,,,
MISSING_FROM_TALLY,T370080 - Kimwipes 11.17X21.3Cm (Packet of 280 Nos),,526,,,,,,
MISSING_FROM_TALLY,T521000 - Micro Tips PP Upto 0.2-10UL (Pkt of 1000),,527,,,,,,
MISSING_FROM_TALLY,T521010 - Micro Tips PP UpTo 2-200UL (White) (Packet of 1000),,528,,,,,,
MISSING_FROM_TALLY,"COC-110 - Aluminium Foil Roll - L 9mtr X W- 30Cms, Thickness : 10.5 Microns, Fresh Wrap/Superwrap",,529,,,,,,
MISSING_FROM_TALLY,T521020X - Micro Tips PP UpTo 200-1000UL (White) (Packet of 500 Nos),,530,,,,,,
MISSING_FROM_TALLY,T524053 - Universal Micro Tip Box UpTo 2-200UL PP - 96 Tubes,,531,,,,,,
MISSING_FROM_TALLY,T524052 - Universal Micro Tip Box UpTo 0.2-10UL PP - 96 Tubes,,532,,,,,,
